Year	DoY	Hour	qcNEE	NEE	qcLE	LE	qcH	H	Rg	Tair	Tsoil	rH	VPD	qcTau	Ustar
-	-	-	-	umol+1s-1m-2	-	W+1m-2	-	W+1m-2	W+1m-2	C	C	%	Pa	-	m+1s-1
2024	251	6.5	2	-9999	-9999	-9999	2	-9999	21.3196	6.72767	16.8815	99.0267	0.0954324	1	0.0672645
2024	251	7	2	-9999	-9999	-9999	2	-9999	88.2108	9.04467	16.7522	97.0233	0.341758	1	0.0871457
2024	251	7.5	1	-2.83369	1	41.07507	1	28.30158	183.912	11.2057	16.7661	92.2033	1.03442	0	0.134137
2024	251	8	2	-9999	0	53.03503	1	27.66529	291.357	13.4387	16.9481	86.0433	2.14457	0	0.129241
2024	251	8.5	1	-0.40053	0	116.924982	0	127.91191	387.377	15.8007	17.1704	74.2703	4.60502	1	0.232288
2024	251	9	2	-9999	1	171.10484	1	84.82598	478.594	17.5807	17.5106	61.4593	7.72379	1	0.299632
2024	251	9.5	1	-0.2410551	0	115.852818	0	151.62841	564.644	18.351	17.9484	59.7437	8.46817	0	0.243441
2024	251	10	0	-3.681831	0	171.057249	0	225.933811	642.4	19.091	18.4734	55.6487	9.77146	0	0.286338
2024	251	10.5	0	-5.076441	0	135.4714536	0	223.49148	706.643	20.2243	19.0157	51.7287	11.4103	0	0.331258
2024	251	11	1	1.7621389	1	141.805595	1	238.923635	757.551	20.867	19.5469	49.282	12.4733	1	0.363054
2024	251	11.5	1	-5.475849	1	119.027103	1	279.27765	795.748	21.67	20.0821	47.2957	13.6159	1	0.344165
2024	251	12	2	-9999	2	-9999	2	-9999	833.942	22.0757	20.5937	43.286	15.0191	2	-9999
2024	251	12.5	1	-2.927782	1	105.50222	1	264.711888	724.186	21.987	21.0208	39.436	15.9522	1	0.518794
2024	251	13	1	-0.663774	1	213.977279	1	309.491705	855.434	22.276	21.3028	39.163	16.3087	1	0.518417
2024	251	13.5	1	-1.96711299	1	130.518029	1	219.827687	825.361	22.7293	21.715	39.2973	16.7269	1	0.469878
2024	251	14	1	-9999	1	146.6945401	1	227.659203	775.34	22.3867	22.0346	40.277	16.1182	2	-9999
2024	251	14.5	1	-2.7592699	1	146.079597	1	243.61859	639.825	22.7437	22.2435	39.6233	16.6516	1	0.447441
2024	251	15	1	-3.215948	1	156.544298	1	216.687401	675.831	22.8307	22.313	39.7657	16.7001	1	0.422037
2024	251	15.5	1	-2.81971757	1	135.281097	1	164.5055148	600.994	22.773	22.4214	39.3973	16.7436	1	0.439066
2024	251	16	1	-1.56923684	1	119.52638	1	146.893312	518.954	22.5743	22.4346	40.2397	16.3131	1	0.38549
2024	251	16.5	1	-1.9030603	1	91.821742	1	92.797439	429.93	22.0557	22.3929	42.8643	15.1123	1	0.353613
2024	251	17	1	-0.95036612	1	71.128188	1	44.978436	332.893	21.771	22.2778	45.288	14.2221	1	0.325519
2024	251	17.5	1	-0.9900696	1	65.84808	1	25.14803	232.064	20.26	22.1032	52.2143	11.3205	1	0.286026
2024	251	18	2	-9999	2	-9999	2	-9999	134.344	18.9287	21.9231	57.0397	9.36961	1	0.206661
2024	251	18.5	1	1.6052686	1	16.385456	1	-18.87302	51.1369	17.0583	21.7176	63.133	7.14838	1	0.107739
2024	251	19	2	-9999	1	0.646301	1	-9.18517	3.8392	15.0263	21.4949	70.3283	5.05312	1	0.0643124
2024	251	19.5	2	-9999	2	-9999	2	-9999	-2.98431	14.211	21.1012	71.866	4.54553	1	0.0599323
2024	251	20	1	3.084191	1	5.460578	1	-9.859982	-2.56149	13.7737	20.6432	72.974	4.24433	1	0.115777
2024	251	20.5	1	1.752044	1	0.1284897	1	-5.163011	-2.6597	13.3663	20.2636	74.7563	3.86067	1	0.0487532
2024	251	21	1	1.966701	1	-1.3047077	1	-9.059501	-2.23622	13.241	19.9521	75.455	3.72324	1	0.0631913
2024	251	21.5	2	-9999	2	-9999	2	-9999	-2.09016	12.2727	19.6755	79.9623	2.85265	1	0.168885
2024	251	22	1	5.8242283	1	0.128818	1	-22.237783	-2.14104	11.5553	19.4372	82.3217	2.40044	1	0.0947518
2024	251	22.5	1	2.39962	1	0.7584115	1	-16.763128	-2.33437	11.539	19.2421	82.0893	2.42936	1	0.122074
2024	251	23	1	5.977838	1	3.343124	1	-7.863131	-2.56869	10.8587	19.0722	84.51	2.0083	1	0.0821409
2024	251	23.5	2	-9999	2	-9999	2	-9999	-0.95338	10.7197	18.8566	86.5567	1.7269	1	0.134249
2024	252	0	2	-9999	2	-9999	2	-9999	-0.780091	10.4127	18.6647	87.6233	1.55766	1	0.0628736
2024	252	0.5	2	-9999	1	-6.976781	1	-2.69877	-0.0774262	9.36833	18.4722	91.2633	1.0252	1	0.140175
2024	252	1	2	-9999	2	-9999	2	-9999	-2.04225	9.748	18.288	91.3467	1.04167	1	0.263084
2024	252	1.5	2	-9999	2	-9999	2	-9999	-0.612285	8.71533	18.1305	94.25	0.645639	1	0.0823099
2024	252	2	2	-9999	2	-9999	2	-9999	-0.554304	8.63833	17.9767	94.3267	0.633718	1	0.0511167
2024	252	2.5	2	-9999	2	-9999	2	-9999	-0.400256	8.16167	17.8098	93.86	0.66402	1	0.131468
2024	252	3	2	-9999	2	-9999	2	-9999	-2.36009	8.228	17.6713	93.7467	0.679332	1	0.0888466
2024	252	3.5	2	-9999	2	-9999	2	-9999	-1.78684	7.93767	17.5419	94.1267	0.625574	1	0.0406579
2024	252	4	2	-9999	2	-9999	2	-9999	-1.82904	8.34567	17.4261	92.5533	0.81546	1	0.0260348
2024	252	4.5	1	-0.46599	1	-3.36303	1	-10.01588	-1.58029	7.442	17.3149	93.75	0.643555	1	0.156682
2024	252	5	1	2.19361	1	-0.482071	1	-2.173596	-2.20828	7.24967	17.2033	95.8467	0.422073	1	0.0376329
2024	252	5.5	2	-9999	2	-9999	2	-9999	-1.78032	7.139	17.1003	96.4667	0.356355	1	0.0902592
2024	252	6	2	-9999	-9999	-9999	2	-9999	0.184566	7.32733	16.9775	96.3633	0.371538	1	0.0589184
2024	252	6.5	2	-9999	1	-3.437763	1	-7.42684	18.4036	8.153	16.8824	95.4033	0.496821	1	0.0973975
2024	252	7	2	-9999	1	14.80125	1	-23.91546	87.5642	10.8953	16.7658	90.9233	1.17968	1	0.165019
2024	252	7.5	1	-3.289593	0	76.79043	1	23.23861	173.03	13.2367	16.8101	82.142	2.70812	0	0.226984
2024	252	8	2	-9999	0	72.884011	0	30.91837	269.072	15.2633	17.0442	73.7477	4.53946	0	0.245161
2024	252	8.5	0	-3.688419	0	97.781483	0	92.12755	366.957	17.0697	17.2333	64.93	6.80483	0	0.325395
2024	252	9	0	-3.887885	0	113.216359	0	137.36001	460.678	18.7347	17.4842	58.7017	8.89861	0	0.332244
2024	252	9.5	0	-4.451743	0	133.9131812	0	183.59252	531.512	20.072	17.9391	53.97	10.7785	0	0.403193
2024	252	10	0	-0.592968	0	137.780961	0	189.73227	607.059	21.127	18.4016	49.0647	12.7284	0	0.402162
2024	252	10.5	0	4.1483429	0	148.365389	0	231.01623	673.096	22.179	18.8918	45.6703	14.4785	0	0.405005
2024	252	11	0	-1.4228241	0	161.390026	0	261.555348	725.204	22.889	19.363	44.2167	15.5208	0	0.413623
2024	252	11.5	0	-1.72962567	0	164.727382	0	277.078672	754.516	23.514	19.8652	43.1767	16.4185	0	0.429618
2024	252	12	0	-2.0490726	0	190.166772	0	315.864878	786.383	23.8803	20.3775	42.5623	16.966	0	0.432298
2024	252	12.5	0	-1.34543469	0	160.9909158	0	265.89346	731.265	24.364	20.8707	41.4657	17.7989	0	0.453254
2024	252	13	0	-1.6725468	0	204.063046	0	327.611844	789.494	24.827	21.2261	40.9473	18.4604	0	0.446778
2024	252	13.5	0	-0.3797972	0	167.36523496	0	281.812752	788.024	24.3463	21.5423	42.1407	17.5751	0	0.357732
2024	252	14	0	-2.3349837	0	131.914068	0	121.676599	463.142	24.8087	21.9846	41.8637	18.1541	0	0.381856
2024	252	14.5	0	-1.7458295	0	137.196694	0	160.707584	598.644	25.0627	21.9935	40.294	18.9287	0	0.383318
2024	252	15	0	-1.7529448	0	162.33361	0	211.22118	633.039	25.5827	22.0902	40.6723	19.3992	0	0.432453
2024	252	15.5	0	-1.3538861	0	153.903744	0	197.467428	591.348	25.2837	22.1804	40.6587	19.0621	0	0.422562
2024	252	16	0	-1.8817023	0	135.354695	0	135.1849889	461.11	25.2993	22.3368	41.0033	18.9691	0	0.41235
2024	252	16.5	0	-1.2741135	0	112.906159	0	90.954826	407.897	24.978	22.334	42.7833	18.0482	0	0.372786
2024	252	17	0	-1.2597615	0	104.70612	0	48.848425	311.9	24.4127	22.2673	45.6153	16.5853	0	0.338796
2024	252	17.5	0	-0.6108027	0	74.5728851	0	6.49037	214.813	23.3853	22.1462	48.5943	14.7384	0	0.334882
2024	252	18	1	0.215181	0	58.379935	0	-26.36221	123.395	21.478	21.965	55.924	11.2539	0	0.25774
2024	252	18.5	0	2.0790528	0	35.072285	0	-50.79452	46.4057	19.177	21.7702	64.8043	7.79597	0	0.234712
2024	252	19	0	2.376325	0	8.594035	0	-40.33205	2.48344	17.4017	21.5607	70.262	5.89271	0	0.159624
2024	252	19.5	0	5.309967	0	7.59149	0	-43.22268	-3.24699	16.4687	21.2519	72.927	5.05645	0	0.149925
2024	252	20	1	1.775589	1	2.283764	0	-28.842213	-3.34903	15.733	20.9	76.0157	4.2741	0	0.138631
2024	252	20.5	0	4.164066	0	9.1255942	0	-47.505717	-2.86947	15.8123	20.6032	75.6053	4.36935	0	0.209449
2024	252	21	0	3.353223	0	10.661974	0	-53.803086	-2.92201	15.4057	20.3559	76.1463	4.16256	0	0.235698
2024	252	21.5	0	2.6487586	0	7.563365	0	-54.263936	-3.13151	15.268	20.1757	76.1147	4.13141	0	0.219886
2024	252	22	0	2.467282	0	9.935923	0	-51.766599	-2.59495	14.568	20.0023	80.3837	3.2434	0	0.239029
2024	252	22.5	1	3.013219	1	0.494016	1	-26.691753	-3.16698	14.0537	19.8769	82.27	2.83552	1	0.131505
2024	252	23	1	4.3208315	1	4.589357	1	-38.1646942	-1.86324	14.086	19.715	80.5543	3.11643	1	0.163868
2024	252	23.5	0	2.0385606	0	0.982307	0	-27.955757	-2.63823	13.6493	19.5215	82.01	2.80251	0	0.133473
2024	253	0	1	1.9845796	2	-9999	1	-19.225284	-2.28174	13.2537	19.3918	82.3033	2.68664	0	0.0908682
2024	253	0.5	0	2.318647	1	1.095373	0	-22.423431	-2.0412	13.3423	19.2392	80.7407	2.94084	0	0.108657
2024	253	1	0	2.4587928	0	2.3738486	0	-29.863569	-2.25412	13.172	19.0861	81.4157	2.8064	1	0.13294
2024	253	1.5	0	1.8453044	0	0.0972332	0	-22.985013	-2.44226	12.7353	18.9682	83.46	2.42733	0	0.109001
2024	253	2	1	0.4275304	1	-0.170686	1	-4.275203	-1.90647	12.1283	18.8639	85.8033	2.00199	1	0.0597946
2024	253	2.5	1	0.37294	1	0.565637	1	-6.637921	-0.993783	11.5463	18.725	86.9367	1.77274	1	0.0619796
2024	253	3	2	-9999	2	-9999	2	-9999	-1.44953	10.7687	18.541	90.4367	1.2325	1	0.0708471
2024	253	3.5	0	3.553796	1	-2.70566	0	-8.6008177	-1.89048	10.7813	18.3973	89.9	1.30276	0	0.0531523
2024	253	4	1	4.533579	1	-1.29428733	1	-14.469868	-0.983254	10.8973	18.256	89.1667	1.40818	1	0.0986423
2024	253	4.5	1	2.62947	1	-1.305624	1	-6.561356	-2.46848	10.6967	18.1421	89.6133	1.3322	1	0.0669522
2024	253	5	2	-9999	2	-9999	2	-9999	-1.32612	10.8337	18.0571	88.3033	1.51397	1	0.0515542
2024	253	5.5	2	-9999	1	0.797263	1	-7.2007555	-1.12854	10.817	17.9425	88.1	1.53858	0	0.0860433
2024	253	6	0	0.99985	0	3.156411	0	-23.699685	-0.649976	10.7967	17.8392	88.92	1.43063	0	0.13968
2024	253	6.5	0	3.343969	0	15.68796	0	-32.75008	18.6808	11.9523	17.7889	86.79	1.84137	0	0.220251
2024	253	7	0	2.585496	0	30.536	0	-11.57716	82.1586	13.63	17.7654	81.6503	2.85495	0	0.245256
2024	253	7.5	2	-9999	1	59.47303	2	-9999	168.082	15.6313	17.7795	72.858	4.80542	0	0.297164
2024	253	8	0	-1.539432	0	72.431241	0	48.79466	260.733	17.6663	17.8582	65.5707	6.93723	0	0.315606
2024	253	8.5	0	-2.294149	0	99.780955	0	89.10936	354.786	19.9627	18.0012	58.2547	9.70926	0	0.39667
2024	253	9	0	-2.827406	0	117.973743	0	113.55804	447.844	21.3443	18.2884	54.2273	11.5918	0	0.474685
2024	253	9.5	0	-1.7362559	0	128.622454	0	166.78662	532.957	22.506	18.6859	52.2417	12.9829	0	0.473986
2024	253	10	0	-0.8903253	0	149.20893	0	202.10473	606.871	24.1397	19.1215	49.974	15.0086	0	0.525556
2024	253	10.5	0	-1.740098	0	160.042677	0	241.77318	668.176	25.649	19.5614	46.3147	17.6234	0	0.521789
2024	253	11	0	-0.73571	0	154.914753	0	236.51698	718.904	27.4477	20.0318	41.1463	21.4788	0	0.506429
2024	253	11.5	0	-0.8004303	0	175.337197	0	268.97528	754.356	28.519	20.5178	38.4687	23.9022	0	0.546044
2024	253	12	0	-0.1744871	0	176.798922	0	296.513763	779.1	29.1487	21.0144	37.3017	25.2596	0	0.614352
2024	253	12.5	0	0.5484758	0	189.9290458	0	321.515712	788.51	29.664	21.4467	36.2193	26.4702	0	0.639771
2024	253	13	2	-9999	2	-9999	2	-9999	784.351	30.1503	21.8454	36.0143	27.3073	2	-9999
2024	253	13.5	0	0.5884421	0	165.989619	0	257.256486	768.584	30.678	22.2102	34.5267	28.7984	0	0.588018
2024	253	14	0	0.742407	0	173.32617	0	269.815316	721.52	30.832	22.5074	33.6777	29.4293	0	0.663278
2024	253	14.5	0	0.6625236	0	166.601695	0	245.59125	668.818	29.8557	22.7243	34.877	27.3268	0	0.643891
2024	253	15	0	-0.4275739	0	101.088631	1	31.171716	304.911	30.1683	22.9071	34.7827	27.8617	0	0.591141
2024	253	15.5	0	-0.57613	0	140.528336	0	143.19855	523.264	29.807	22.6963	35.9513	26.8009	0	0.61859
2024	253	16	0	-0.471808175	0	126.909892	0	103.548344	453.481	30.2953	22.7581	34.7617	28.0741	0	0.544125
2024	253	16.5	0	-0.7139043	0	136.239535	0	116.456918	451.157	29.8733	22.7967	35.431	27.1218	0	0.627957
2024	253	17	0	-0.2925094	0	98.436477	0	44.413098	316.174	29.2903	22.8606	36.994	25.5919	0	0.537563
2024	253	17.5	1	-0.3773081	1	102.846542	2	-9999	218.097	28.3277	22.7892	39.307	23.3161	0	0.519779
2024	253	18	1	0.60567021	0	73.109734	0	-49.42411	114.593	27.046	22.6629	41.648	20.8005	0	0.471447
2024	253	18.5	0	2.2714114	0	45.763688	0	-75.46194	37.003	25.0963	22.4868	48.003	16.5178	0	0.436961
2024	253	19	0	3.10695	0	24.077894	0	-80.47352	0.5542	24.1413	22.2709	50.5283	14.8438	0	0.371421
2024	253	19.5	0	3.5397239	0	22.774953	0	-82.941679	-3.41432	23.3857	21.9853	52.52	13.6131	0	0.361204
2024	253	20	0	3.4105416	0	26.1615336	0	-81.12085	-3.32896	22.4487	21.7298	55.5253	12.0482	0	0.380329
2024	253	20.5	0	2.8133946	0	19.903091	0	-72.891185	-3.54677	21.8347	21.536	56.8923	11.2493	0	0.353988
2024	253	21	0	2.7439832	0	18.007753	0	-69.47473	-3.47932	20.7633	21.3488	60.3463	9.69018	0	0.329584
2024	253	21.5	0	2.8456192	0	15.630652	0	-60.404425	-3.35958	20.1997	21.1869	61.593	9.06479	0	0.26305
2024	253	22	0	3.6025574	0	21.066895	0	-72.4422887	-3.0212	20.1313	21.0049	61.2657	9.1035	0	0.322618
2024	253	22.5	0	3.3099892	0	17.341331	0	-71.599209	-3.04611	19.4023	20.8351	63.761	8.14048	0	0.320963
2024	253	23	0	2.4867673	0	12.338787	0	-54.762264	-3.06938	18.7327	20.7038	65.5143	7.42975	0	0.265535
2024	253	23.5	0	2.6111415	0	13.405146	0	-54.935468	-2.75862	18.1573	20.5686	67.3557	6.78398	0	0.241701
2024	254	0	0	2.83106	0	10.208431	0	-45.466858	-2.7762	17.7293	20.4317	68.5047	6.37131	0	0.194963
2024	254	0.5	0	2.6959841	0	11.707436	0	-42.420943	-2.10856	17.585	20.2895	67.9753	6.4197	0	0.201444
2024	254	1	0	2.4291131	0	17.72526	0	-49.28267	-2.22742	16.0333	20.1628	75.5063	4.44949	0	0.234129
2024	254	1.5	1	5.715713	1	12.755101	1	-58.904559	-3.08362	15.4033	20.0766	77.423	3.93919	1	0.221477
2024	254	2	1	5.450508	1	21.84158	0	-48.68433	-1.36464	16.213	19.9629	70.6053	5.40137	0	0.207751
2024	254	2.5	0	2.457791	0	18.28322	0	-50.0259	-2.03171	17.0997	19.8102	63.0103	7.19096	0	0.254776
2024	254	3	1	5.3291065	1	11.41717	1	-43.44284	-2.33555	16.0883	19.7323	73.096	4.90454	1	0.267833
2024	254	3.5	2	-9999	2	-9999	2	-9999	-0.337387	15.8393	19.6239	77.366	4.061	1	0.448923
2024	254	4	2	-9999	2	-9999	2	-9999	-0.180584	17.6237	19.5741	62.4883	7.53799	1	0.303046
2024	254	4.5	1	3.869081	2	-9999	1	-47.95681	-1.68272	18.5113	19.5466	55.824	9.38655	1	0.40364
2024	254	5	0	2.61502	0	39.521604	0	-53.54208	-0.999641	19.4743	19.4641	50.653	11.1347	0	0.394914
2024	254	5.5	0	3.50307	0	41.670512	0	-53.697692	-0.927043	19.256	19.4182	51.7127	10.7486	0	0.39222
2024	254	6	2	-9999	2	-9999	1	-48.780588	-1.98586	18.9923	19.4258	52.703	10.3565	0	0.4429
2024	254	6.5	0	3.155298	0	37.191936	0	-66.644243	8.82876	18.847	19.4216	54.0407	9.97269	0	0.445802
2024	254	7	0	1.6702254	0	43.016603	0	-48.938545	49.4356	18.705	19.347	56.8	9.29111	0	0.356578
2024	254	7.5	2	-9999	0	38.352789	0	-17.33049	93.322	19.5463	19.3045	54.7127	10.2645	0	0.276288
2024	254	8	0	-3.335727	0	75.788984	0	31.773445	209.467	20.2983	19.3168	53.3057	11.0882	0	0.299858
2024	254	8.5	0	-2.8775947	0	66.72661	0	31.20181	211.108	21.1777	19.4337	52.4863	11.9104	0	0.332541
2024	254	9	0	-4.4275475	0	106.687926	0	75.356688	318.73	21.501	19.549	50.8843	12.5583	0	0.381202
2024	254	9.5	0	-4.6989856	0	111.595786	0	76.01506	288.626	22.9587	19.8022	48.0037	14.5283	0	0.395255
2024	254	10	0	-2.8437666	0	147.325028	0	229.70234	635.688	24.1277	19.9723	45.5183	16.3336	0	0.439429
2024	254	10.5	0	-2.882072	0	185.809199	0	315.42467	785.849	26.008	20.3181	41.527	19.6075	0	0.427478
2024	254	11	0	-1.249277	0	163.221404	0	276.895436	790.259	26.701	20.883	40.491	20.7874	0	0.42059
2024	254	11.5	0	-1.4917714	0	160.353272	0	238.525487	644.882	27.353	21.5172	39.4677	21.9694	0	0.434662
2024	254	12	0	-1.641257	0	143.29142	0	192.747884	575.452	26.6773	21.8522	42.752	19.9697	0	0.413258
2024	254	12.5	0	-1.6500906	0	106.538433	0	91.557365	351.497	27.0847	22.1845	41.3257	20.9629	0	0.378149
2024	254	13	0	-1.6107562	0	128.799529	0	127.02134	463.492	28.3493	22.2155	37.5663	24.015	0	0.426203
2024	254	13.5	0	-1.2982225	0	136.408044	0	115.927926	486.986	28.4337	22.3032	37.6717	24.0922	0	0.41468
2024	254	14	0	-1.25124764	0	107.95406	0	32.044329	258.409	28.2097	22.5126	43.5287	21.546	0	0.315951
2024	254	14.5	0	-1.41008	0	103.08888	0	20.019804	250.232	27.916	22.575	50.4333	18.591	0	0.238974
2024	254	15	0	-0.6020315	0	78.5537	1	9.71848	212.228	29.1023	22.6294	33.763	26.6139	0	0.308984
2024	254	15.5	1	-0.659205	1	126.37209	2	-9999	212.292	28.9917	22.5946	38.042	24.7359	0	0.371599
2024	254	16	0	-1.5745047	0	95.078271	1	-10.155387	185.595	29.365	22.5836	36.486	25.9096	0	0.301494
2024	254	16.5	0	-1.0095363	0	115.91897	1	19.444815	291.729	29.7827	22.5713	34.7493	27.2657	0	0.294652
2024	254	17	0	-1.240306	0	119.002958	0	22.07207	274.638	28.2017	22.5991	38.8353	23.3258	0	0.410044
2024	254	17.5	1	-0.1840308	0	84.077813	0	-38.92169	135.39	27.1653	22.74	41.6953	20.9296	0	0.378948
2024	254	18	1	0.9508331	0	51.293273	0	-47.97141	96.5353	25.196	22.6149	46.3793	17.1349	0	0.267452
2024	254	18.5	0	2.461412	0	26.741119	0	-54.32478	25.3739	22.988	22.5042	52.733	13.2303	0	0.194407
2024	254	19	0	3.184961	0	17.416963	0	-59.28815	1.56739	21.4503	22.2577	58.7647	10.5108	0	0.194901
2024	254	19.5	0	4.328078	0	12.272831	0	-52.945902	-3.78931	20.804	21.9739	60.9193	9.57408	0	0.17586
2024	254	20	0	6.123169	0	22.345333	0	-71.2049746	-2.62211	20.818	21.6769	59.921	9.82712	0	0.278962
2024	254	20.5	0	3.050928	0	22.996746	0	-74.99878	-3.32643	19.6083	21.4241	63.3883	8.33017	0	0.291977
2024	254	21	0	2.712688	0	16.91449	0	-60.274274	-3.66629	19.387	21.2635	61.251	8.69601	0	0.238505
2024	254	21.5	0	3.0812748	0	12.79821	0	-61.27953	-3.51533	18.4303	21.0902	64.149	7.57909	0	0.237528
2024	254	22	0	2.6932058	0	14.509336	0	-54.243045	-2.79208	17.8527	20.9205	65.1203	7.11096	0	0.219236
2024	254	22.5	0	2.3813988	0	8.556909	0	-39.559227	-3.11559	17.3147	20.7575	66.6173	6.57864	0	0.165053
2024	254	23	0	2.5585426	0	8.488185	0	-28.323999	-1.81616	17.185	20.5961	66.7297	6.50295	0	0.142286
2024	254	23.5	0	2.1955352	0	12.449288	0	-34.224064	-1.6566	16.9777	20.4509	66.7153	6.42087	1	0.16148
2024	255	0	0	2.2726347	0	10.270877	0	-35.271168	-1.83542	17.068	20.3263	65.4293	6.70723	0	0.17558
2024	255	0.5	0	2.1914849	0	16.938965	0	-34.571174	-1.22112	17.2457	20.1971	64.194	7.02548	0	0.203299
2024	255	1	0	2.6536126	0	19.217067	0	-40.45438	-1.68779	16.4743	20.1125	69.1223	5.76913	0	0.220928
2024	255	1.5	1	2.8040717	0	12.85348	0	-28.63223	-1.71823	15.448	20.0522	77.16	3.99652	0	0.160769
2024	255	2	2	-9999	1	16.709018	1	-34.50743	-2.27347	15.295	20.0044	76.236	4.11756	1	0.136277
2024	255	2.5	2	-9999	2	-9999	2	-9999	-2.51042	15.2917	19.9304	74.4523	4.42566	1	0.0774304
2024	255	3	1	5.636849	1	4.971202	1	-9.828093	-0.60621	14.9783	19.7641	74.8057	4.27739	1	0.0732685
2024	255	3.5	2	-9999	2	-9999	2	-9999	-1.33871	14.297	19.613	75.9683	3.90441	1	0.0788985
2024	255	4	2	-9999	2	-9999	1	-27.817382	-1.57993	14.1513	19.4587	74.7963	4.05637	0	0.136417
2024	255	4.5	0	2.2845626	0	3.474302	0	-21.595128	-2.55199	13.544	19.3273	78.5173	3.32374	0	0.106691
2024	255	5	0	1.4594607	0	1.894911	0	-10.478699	-1.81164	12.866	19.224	82.748	2.55359	0	0.0623563
2024	255	5.5	0	1.565046	0	2.205591	0	-18.595684	-2.01232	12.809	19.0849	80.2037	2.91928	0	0.0973978
2024	255	6	1	1.469403	1	-0.426496	1	-7.28237	-1.98194	11.7953	18.9941	83.8233	2.23166	1	0.0602219
2024	255	6.5	1	2.1562628	1	3.630488	1	-6.724133	14.2922	12.321	18.8375	82.6	2.48502	1	0.0800707
2024	255	7	1	2.067012	0	25.8203	0	-23.26512	71.3017	14.258	18.6506	77.889	3.5833	0	0.181775
2024	255	7.5	2	-9999	1	49.452562	2	-9999	152.049	16.374	18.5823	68.8117	5.79007	0	0.245795
2024	255	8	0	-1.759866	0	59.86045746	0	29.47614	246.576	18.1087	18.6814	61.6637	7.94254	0	0.257182
2024	255	8.5	0	-2.957037	0	77.89382	0	74.50349	340.184	19.8383	18.8229	58.779	9.51373	0	0.299601
2024	255	9	0	-2.03548	0	115.48099	0	101.01719	433.839	21.423	19.0634	54.119	11.6754	0	0.33787
2024	255	9.5	0	-4.550032	0	126.5394934	0	166.85307	522.526	22.955	19.4125	49.452	14.1205	0	0.345113
2024	255	10	0	-3.290015	0	138.953886	0	196.42008	598.013	24.543	19.8275	45.287	16.8161	0	0.353032
2024	255	10.5	0	-2.825705	0	150.8119918	0	237.82198	664.191	25.9937	20.3099	41.586	19.5711	0	0.348418
2024	255	11	0	-1.7254872	0	181.66212	0	249.18581	713.979	27.3537	20.806	36.9643	22.8789	0	0.413684
2024	255	11.5	0	-0.9262317	0	180.2844	0	277.68992	755.112	28.2143	21.2585	33.118	25.525	0	0.474813
2024	255	12	0	0.05182068	0	151.589775	0	244.603668	771.26	28.885	21.6887	31.512	27.1748	0	0.435375
2024	255	12.5	0	-0.5220766	0	187.843754	0	265.012065	761.631	29.2953	22.1144	29.9923	28.4441	0	0.457298
2024	255	13	0	-0.1726432	0	164.924268	0	242.811222	760.29	29.4937	22.5184	28.7243	29.2922	0	0.433718
2024	255	13.5	0	-0.2255574	0	183.606331	0	258.913891	736.704	29.5783	22.8528	27.832	29.8039	0	0.462967
2024	255	14	0	-0.05431871	0	157.688003	0	211.337826	703.303	29.7647	23.1241	27.7763	30.1483	0	0.434046
2024	255	14.5	0	-0.5729021	0	176.15773	0	202.5340937	669.905	29.7543	23.3322	25.633	31.0245	0	0.459988
2024	255	15	0	-1.0646248	0	156.361033	0	163.3001446	614.688	29.7697	23.458	25.9433	30.9223	0	0.437879
2024	255	15.5	0	-0.61570734	0	140.566974	0	138.330035	543.613	29.5903	23.5008	26.0537	30.5594	0	0.434538
2024	255	16	0	-0.838505	0	135.143193	0	105.206566	458.949	29.1733	23.537	26.3563	29.7115	0	0.452146
2024	255	16.5	0	-1.0355125	0	116.4856244	0	46.874293	361.151	28.6367	23.4952	27.2417	28.4569	0	0.386717
2024	255	17	0	-0.8232583	0	92.49281	1	-1.426566	267.122	27.3643	23.3839	31.472	24.8879	0	0.367238
2024	255	17.5	1	-0.7068264	0	78.79248	0	-38.15368	172.897	25.3877	23.217	38.5127	19.8739	0	0.299875
2024	255	18	1	0.934773	0	46.09545	0	-47.24516	87.5627	23.3407	23.0222	45.808	15.4954	0	0.190395
2024	255	18.5	0	1.688113	0	8.187333	0	-23.96251	26.564	20.9237	22.8049	52.4533	11.7342	0	0.0933553
2024	255	19	1	1.936344	1	2.60901	1	-17.21026	-1.47364	19.107	22.5437	59.682	8.8917	1	0.0736949
2024	255	19.5	1	4.645098	2	-9999	1	-31.12623	-3.35895	17.947	22.1232	65.9167	6.98999	0	0.113998
2024	255	20	0	2.763329	0	5.862898	0	-43.575341	-3.30642	17.4873	21.6803	67.572	6.4606	0	0.145923
2024	255	20.5	0	3.353278	0	8.418778	0	-57.761234	-3.54574	17.0993	21.3933	68.6873	6.0872	0	0.174886
2024	255	21	0	2.191922	1	1.731097	0	-32.625552	-3.44917	16.6357	21.1838	69.6443	5.73009	0	0.115728
2024	255	21.5	0	1.564888	0	3.233641	0	-29.45557	-3.19284	16.4257	20.9669	69.5087	5.67933	0	0.11698
2024	255	22	0	3.244403	0	2.9500729	0	-32.989793	-2.67152	15.9293	20.7746	71.8683	5.07652	0	0.122579
2024	255	22.5	0	2.5724035	0	0.580733	0	-20.828172	-2.12979	16.3817	20.5974	69.4463	5.67502	0	0.0955875
