"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","SWC_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","m3 m-3","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-06-10",1,21.1237,19.7249,50.1764,14.682,345.926,208.116,732.615,0.502825,29.7754,0.166667,148.152,0.145833,12133.8,0.145833,-0.45854,0.5625,10.2933,9.59967,9.83472,7.99257,11.7825,26.3387,1.26208,13.1021,4.3907,0.880149,4.67517,2157.12,0.516903,0.548712,0,29.888,17.9812,13.8508,2.5726,12.8004,291211,0.475414,10.6721,9.95294,10.1966,8.28669,1.01801,2.27566,1.30853,1.13202,210.754,42.2472,224.408,51770.9,0.535925,0.568905,0.200979,0.832654,0.854944,1,1,83.3,85.4,47.9
"2024-06-11",1,25.0504,20.7685,46.9621,19.5031,328.647,207.421,694.519,0.485363,17.3963,0.0416667,163.546,0.0416667,13441.7,0.0416667,-0.211901,0.291667,10.2965,8.43106,10.0846,8.58859,14.7826,23.0138,1.38667,14.1269,4.59635,0.962283,4.47625,1890.28,0.428704,0.351748,0,28.3951,17.9212,13.1305,1.50304,14.1304,322601,0.219699,10.6754,8.74132,10.4558,8.90465,1.27722,1.9884,1.4377,1.22056,220.625,46.1896,214.86,45366.7,0.44448,0.364692,0.10637,0.903857,0.872343,1,1,95.8,95.8,70.8
"2024-06-12",1,27.5908,21.29,52.6346,19.4501,311.266,193.652,659.772,0.468732,14.9475,0.145833,166.58,0.145833,13711.9,0.145833,0.344742,0.375,9.57451,9.15311,9.91925,9.22436,14.5021,22.8419,1.10437,15.2301,4.483,0.966498,4.60562,1879.11,0.458329,0.333409,0,26.8934,16.7316,12.4736,1.29146,14.3925,329087,-0.357428,9.92685,9.48995,10.2843,9.56382,1.25298,1.97354,1.14501,1.31588,215.184,46.3919,221.07,45098.7,0.475195,0.345678,0.0897315,0.917657,0.93739,0,1,85.4,85.4,64.6
"2024-06-13",1,26.9219,22.1748,52.4396,17.9429,288.291,178.184,609.888,0.452263,3.93921,0.0625,112.118,0.0833333,9215.58,0.0833333,-0.0189901,0.1875,9.98956,10.1495,9.97056,10.7062,11.6515,24.7703,0.891943,13.9348,4.43355,1.22164,5.00324,2036.78,0.483755,0.390534,0,24.9084,15.3951,11.5305,0.340348,9.68701,221174,0.019689,10.3572,10.523,10.3375,11.1002,1.00669,2.14015,0.924766,1.20397,212.81,58.6386,240.155,48882.8,0.501557,0.404905,0.0351345,0.966058,0.651336,1,1,93.8,91.7,81.2
"2024-06-14",1,25.2457,21.8676,43.59,20.7047,332.791,196.085,700.121,0.437801,29.0149,0.125,147.067,0.125,12089.9,0.125,0.551467,0.3125,8.8269,10.6563,9.37836,12.5583,14.7831,21.153,1.09885,13.422,4.20022,1.06755,4.60152,1738.19,0.528484,0.462781,0,28.7532,16.9417,13.2364,2.50689,12.7066,290159,-0.571761,9.15173,11.0484,9.72349,13.0204,1.27726,1.82762,1.13929,1.15966,201.611,51.2425,220.873,41716.4,0.547933,0.479811,0.197291,0.835219,0.897988,0,1,87.5,87.5,68.8
"2024-06-15",1,22.4125,21.6059,80.4814,-9999,166.58,107.532,367.079,0.485319,3.41092,0.1875,96.4549,0.291667,7886.43,0.291667,4.43506,0.291667,4.74728,7.96599,9.18234,13.0997,10.5031,13.7291,1.01662,16.3092,4.4801,1.17364,4.43074,1122.04,0.49652,0.384689,17.272,14.3925,9.29072,6.93997,0.294704,8.3337,189274,-4.59827,4.92198,8.25914,9.52025,13.5818,0.907469,1.18619,1.05403,1.40911,215.045,56.3346,212.675,26928.9,0.514792,0.398845,0.0353628,0.965845,0.928712,0,1,81.2,70.8,70.8
"2024-06-16",1,27.186,22.9226,69.6679,11.8917,304.701,193.617,656.839,0.478704,16.3778,0.0625,154.535,0.0625,12705.4,0.0625,2.07158,0.104167,8.00528,10.534,10.0769,13.2179,12.5494,18.3711,0.903154,13.5998,4.14721,1.20778,4.54522,1510.56,0.47865,0.369016,0,26.3261,16.7285,12.4181,1.41504,13.3518,304929,-2.14782,8.29987,10.9216,10.4477,13.7043,1.08427,1.58726,0.93639,1.17502,199.066,57.9734,218.171,36253.5,0.496265,0.382595,0.105981,0.904174,0.882735,0,1,93.8,93.8,89.6
"2024-06-17",1,26.2791,23.3577,71.3209,-9999,209.933,134.767,471.57,0.462278,-17.0896,0.145833,128.963,0.166667,10582.3,0.166667,3.70327,0.1875,6.63383,8.4757,10.3371,12.9993,9.76813,13.0442,0.831219,15.827,4.08283,0.960637,4.48377,1069.65,0.279835,0.214424,3.048,18.1382,11.6439,8.91546,-1.47654,11.1424,253974,-3.83955,6.87796,8.7876,10.7175,13.4777,0.843967,1.12701,0.861808,1.36745,195.976,46.1106,215.221,25671.6,0.290133,0.222315,-0.132515,1.15276,0.830124,0,1,85.4,83.3,81.2
"2024-06-18",1,24.6603,22.9858,76.147,8.34033,128.061,77.6873,273.355,0.465163,-22.7455,0.354167,90.8754,0.333333,7453.1,0.333333,4.43938,0.354167,5.43866,6.66856,9.87804,12.4199,10.0341,13.3156,0.83313,15.2641,4.53192,1.10892,4.88966,1090.78,0.287568,0.20163,9.906,11.0645,6.71219,5.16802,-1.96521,7.85163,178874,-4.60274,5.6388,6.91396,10.2416,12.877,0.866947,1.15046,0.863789,1.31882,217.532,53.2279,234.704,26178.7,0.29815,0.20905,-0.250293,1.33385,0.876976,0,1,64.6,66.7,64.6
"2024-06-19",1,19.9956,21.8131,71.93,6.94557,201.679,136.802,443.839,0.48794,13.1311,0.0833333,96.128,0.0833333,7839.5,0.0833333,1.61486,0.145833,7.28391,8.35604,8.89876,11.0005,14.725,16.9924,1.19069,16.3421,4.50138,1.19561,5.03726,1386.29,0.299596,0.180375,0.254,17.4251,11.8197,8.39119,1.13453,8.30546,188148,-1.67429,7.55195,8.66354,9.22624,11.4053,1.27224,1.46814,1.23451,1.41196,216.066,57.3894,241.789,33270.9,0.310621,0.187013,0.1366,0.879817,0.798666,0,1,91.7,91.7,85.4
"2024-06-20",1,23.4689,22.4563,84.7418,5.23586,201.389,137.031,441.589,0.47684,29.2553,0.0416667,92.2032,0.0833333,7555.67,0.0833333,1.9457,0.0625,7.09748,8.0784,9.04319,9.76262,10.1487,15.7985,1.08162,13.9252,4.41385,1.10588,4.9998,1294.2,0.23238,0.166062,0,17.4,11.8395,8.34863,2.52766,7.96636,181336,-2.01731,7.35867,8.37568,9.37598,10.1219,0.876849,1.36499,1.12143,1.20314,211.865,53.0822,239.99,31060.8,0.240931,0.172173,0.317291,0.759133,0.886354,0,1,95.8,91.7,93.8
"2024-06-21",1,27.6489,24.1364,69.7456,12.4878,290.345,192.834,620.448,0.463926,18.4809,0.0416667,148.39,0.0625,12208.5,0.0625,3.64795,0.0833333,6.03536,7.41352,9.6833,9.41059,17.0437,23.6763,0.989227,15.3121,4.30004,1.24368,5.03667,1948.31,0.322177,0.305006,1.016,25.0858,16.6609,11.7301,1.59675,12.8209,293003,-3.7822,6.25746,7.68634,10.0396,9.7569,1.47258,2.04563,1.02563,1.32297,206.402,59.6965,241.76,46759.3,0.334033,0.31623,0.124543,0.88925,0.865361,0,1,95.8,93.8,91.7
"2024-06-22",1,25.2507,24.4319,75.9946,8.78054,254.965,162.98,544.216,0.450005,29.2055,0.125,116.526,0.0833333,9567.41,0.0833333,1.33387,0.166667,7.86795,7.43365,9.20181,8.88412,15.5874,21.477,1.09192,14.5028,4.36572,1.27862,4.64912,1763.54,0.33714,0.33501,0.762,22.029,14.0815,10.2889,2.52336,10.0678,229618,-1.38295,8.15749,7.70721,9.54044,9.21105,1.34675,1.85562,1.13211,1.25304,209.555,61.3739,223.158,42325,0.349546,0.347338,0.250636,0.799593,0.894164,0,1,87.5,91.7,83.3
"2024-06-23",1,25.4612,24.008,68.5312,13.3415,339.429,213.237,734.955,0.433698,73.0045,0.1875,126.557,0.229167,10404.2,0.229167,3.18797,0.354167,5.13496,5.86044,8.32293,7.93158,18.1182,24.1557,1.25267,12.9062,4.8525,1.31742,4.82725,1985.04,0.936017,0.796073,0,29.3266,18.4237,13.895,6.30759,10.9345,249700,-3.30528,5.32393,6.07611,8.62921,8.22346,1.56541,2.08705,1.29877,1.11509,232.92,63.2364,231.708,47641.1,0.970463,0.825369,0.576851,0.634175,0.935865,0,1,81.2,77.1,64.6
"2024-06-24",1,31.0368,25.3019,56.9067,23.6003,333.91,204.75,724.028,0.418156,61.7602,0,119.077,0.0208333,9845.15,0.0208333,3.19732,0,5.10661,4.06244,8.30393,7.43415,12.9481,17.5025,0.934443,12.9832,5.01372,1.15467,4.93987,1443.77,0.804457,0.608892,0,28.8498,17.6904,13.6884,5.33608,10.2882,236283,-3.31498,5.29453,4.21194,8.60952,7.70773,1.11871,1.51222,0.96883,1.12175,240.658,55.4243,237.114,34650.5,0.834061,0.631299,0.51866,0.658475,0.88321,0,1,100,97.9,100
"2024-06-25",1,29.2479,26.2348,60.9596,17.4612,292.453,187.873,656.666,0.404704,48.5797,0.104167,98.3791,0.145833,8111.2,0.145833,2.56105,0.229167,5.5507,4.43615,8.11175,7.66998,15.0808,24.2328,0.912398,15.0752,4.8802,1.27947,4.87527,1997.2,0.492187,0.328155,8.128,25.2679,16.2323,12.4149,4.19729,8.49996,194669,-2.6553,5.75496,4.5994,8.41026,7.95223,1.30298,2.09372,0.945974,1.3025,234.25,61.4145,234.013,47932.8,0.510299,0.340231,0.493801,0.669433,0.782222,0,1,89.6,85.4,77.1
"2024-06-26",1,24.6085,25.7074,69.2991,-9999,342.404,208.245,736.267,0.408787,61.9465,0.208333,101.068,0.25,8294,0.25,3.77526,0.291667,3.67092,5.84762,7.44618,8.48331,19.0111,27.5659,1.31853,13.3921,4.86486,1.21499,4.95662,2263.5,0.472327,0.4051,1.27,29.5837,17.9924,13.9198,5.35218,8.73232,199056,-3.91419,3.80601,6.06281,7.7202,8.79549,1.64255,2.38169,1.36705,1.15708,233.513,58.3195,237.918,54323.9,0.489709,0.420008,0.612917,0.619995,0.782802,0,1,79.2,75,70.8
"2024-06-27",1,23.1338,23.5544,77.0828,6.77475,106.511,56.4535,234.9,0.394316,-0.00614192,0.145833,59.6364,0.166667,4876.03,0.166667,3.02843,0.291667,3.11711,4.67519,6.14554,7.8847,9.21451,12.9125,1.05613,9.70435,4.5612,1.01049,4.27268,1055.77,1.02671,0.761529,0.254,9.20253,4.87758,4.44101,-0.000530662,5.15258,117025,-3.13988,3.23182,4.84724,6.3717,8.17486,0.796134,1.11564,1.095,0.838455,218.937,48.5034,205.089,25338.4,1.06449,0.789554,-0.000102989,1.0001,1.05627,0,1,85.4,83.3,70.8
"2024-06-28",1,26.333,24.3277,73.5323,9.91125,237.165,144.167,526.64,0.386102,54.8592,0.104167,73.1219,0.125,6006.78,0.125,1.28835,0.1875,4.80908,5.33685,6.09743,7.54573,19.0849,23.0253,1.11186,16.7485,4.77313,1.08946,4.84641,1892.73,1.0295,0.735769,0,20.4911,12.456,9.95661,4.73983,6.31774,144163,-1.33576,4.98606,5.53325,6.32182,7.82341,1.64894,1.98938,1.15278,1.44707,229.11,52.2939,232.628,45425.6,1.06739,0.762845,0.750242,0.571349,0.887727,0,1,89.6,87.5,81.2
"2024-06-29",1,22.0055,24.2913,65.6785,9.8906,341.549,198.487,744.552,0.375179,111.854,0.0625,79.1325,0.125,6472.32,0.125,1.38797,0.1875,4.91423,4.35411,6.30221,5.78107,22.0563,25.0402,1.08331,13.4902,4.86342,1.20412,4.94257,2048.26,0.411682,0.29251,0,29.5098,17.1493,14.0764,9.66419,6.83705,155336,-1.43905,5.09508,4.51434,6.53413,5.99382,1.90566,2.16347,1.12318,1.16555,233.444,57.7976,237.243,49158.3,0.426832,0.303274,1.4135,0.414335,0.96221,0,1,93.8,87.5,81.2
"2024-06-30",1,19.7598,23.1551,63.6405,9.86934,330.809,188.438,721.87,0.360549,97.4897,0.270833,70.3387,0.145833,5744.72,0.145833,2.07548,0.458333,4.36061,3.61445,6.43609,4.61191,15.8347,22.5055,1.08139,13.6228,4.8867,0.800367,5.02779,1839.43,0.782618,0.678233,0,28.5819,16.2811,13.6476,8.42311,6.07727,137873,-2.15185,4.52108,3.74746,6.67293,4.78163,1.36812,1.94447,1.12118,1.17701,234.561,38.4176,241.334,44146.2,0.811418,0.703191,1.386,0.419111,0.890628,0,1,72.9,85.4,54.2
"2024-07-01",1,19.6798,-9999,88.0757,-9999,104.766,-9999,222.664,-9999,0.408002,0.791667,44.4398,0.8125,3619.59,0.8125,3.97352,0.875,2.65085,2.17446,6.62437,5.24222,16.3731,13.0904,2.83958,8.91106,4.64443,1.4926,4.08358,1064.09,1.12292,0.0120829,132.842,9.05175,-9999,4.20966,0.0352514,3.8396,86870.1,-4.11975,2.7484,2.25448,6.86814,5.43513,1.41464,1.13101,2.94408,0.769916,222.933,71.6447,196.012,25538.2,1.16425,0.0125276,0.009181,0.990903,-9999,0,1,25,22.9,18.8
"2024-07-02",1,22.5013,-9999,93.1797,-9999,138.788,-9999,292.995,-9999,11.4404,1.02083,53.3413,1.02083,4362.81,1.02083,4.58573,1.02083,2.93599,2.90313,7.52171,6.2769,-9999,-9999,-9999,13.2802,3.87709,-9999,3.25286,-9999,-9999,-9999,19.304,11.9913,-9999,5.53934,0.988453,4.60869,104707,-4.75448,3.04403,3.00997,7.79851,6.50788,-9999,-9999,-9999,1.14741,186.1,-9999,156.137,-9999,-9999,-9999,0.214476,0.8234,-9999,0,1,0,0,0
"2024-07-03",1,21.8189,-9999,79.4816,-9999,245.912,-9999,514.211,-9999,30.3515,0.375,105.266,0.375,8616.79,0.375,3.829,0.479167,4.26183,4.17113,8.09084,7.02667,20.7784,28.095,1.56529,15.4401,3.66364,1.25412,3.05206,2301.26,0.826383,0.673507,0,21.2468,-9999,9.72162,2.62237,9.09495,206803,-3.96991,4.41867,4.32463,8.38858,7.28525,1.79525,2.42741,1.6229,1.33403,175.855,60.1976,146.499,55230.2,0.856794,0.698292,0.288333,0.776197,-9999,0,1,62.5,62.5,54.2
"2024-07-04",1,22.0356,23.4441,75.0542,-9999,287.111,172.88,600.237,0.607072,41.3887,0.208333,123.027,0.270833,10066.9,0.270833,3.20166,0.4375,6.40689,5.01394,9.60855,8.22405,19.7341,24.899,1.29359,16.0276,3.482,1.01497,2.73408,2036.93,0.464737,0.400409,5.08,24.8064,14.9369,11.348,3.57599,10.6295,241607,-3.31948,6.64266,5.19846,9.96214,8.5267,1.70502,2.15127,1.3412,1.38479,167.136,48.7186,131.236,48886.4,0.48184,0.415144,0.336421,0.748267,0.951037,0,1,79.2,72.9,56.2
"2024-07-05",1,21.2229,23.1109,68.6394,-9999,336.921,196.007,719.226,0.597048,59.9076,0.145833,128.252,0.104167,10491,0.104167,3.28494,0.270833,7.24291,5.32306,10.5278,8.56098,23.2059,25.3501,1.10939,14.0178,3.21229,0.800618,2.582,2074.53,0.541017,0.390454,0,29.11,16.935,13.5976,5.17602,11.081,251785,-3.40582,7.50945,5.51895,10.9153,8.87603,2.00499,2.19025,1.15021,1.21114,154.19,38.4297,123.936,49788.8,0.560926,0.404822,0.467107,0.681613,0.959965,0,1,87.5,89.6,75
"2024-07-06",1,20.9442,-9999,78.0535,-9999,213.598,-9999,450.022,-9999,26.0389,0.5,82.3418,0.5625,6747.61,0.5625,4.34363,0.6875,5.99282,3.71275,10.3364,8.38099,18.7991,25.6721,1.57356,17.2105,3.45725,0.919824,2.43196,2103.7,1.06634,111.895,3.302,18.4548,-9999,8.50808,2.24976,7.11433,161943,-4.50348,6.21335,3.84938,10.7168,8.68941,1.62424,2.21807,1.63146,1.48698,165.948,44.1515,116.734,50488.8,1.10558,116.012,0.316229,0.759746,-9999,0,1,50,43.8,33.3
"2024-07-07",1,20.3983,-9999,81.8308,-9999,293.915,-9999,605.113,-9999,46.4717,1.0625,110.905,1.0625,9072.39,1.0625,2.81129,1.125,7.22364,5.80891,10.0349,9.18533,-9999,-9999,-9999,16.0396,3.61761,-9999,2.61268,-9999,-9999,-9999,0.254,25.3942,-9999,11.4402,4.01515,9.58222,217737,-2.91474,7.48947,6.02268,10.4042,9.52335,-9999,-9999,-9999,1.38583,173.645,-9999,125.409,-9999,-9999,-9999,0.419021,0.704711,-9999,0,1,0,0,0
"2024-07-08",1,21.0142,-9999,75.6201,-9999,355.662,-9999,716.387,-9999,52.3421,0.645833,145.499,0.625,11906.1,0.625,2.87751,0.708333,7.63576,7.68936,10.5133,10.7275,18.2099,22.0621,1.52422,14.2518,3.71608,1.06878,2.64252,1808.45,1.30688,172.991,0,30.7292,-9999,13.544,4.52236,12.5711,285747,-2.9834,7.91675,7.97232,10.9002,11.1222,1.57333,1.90617,1.58032,1.23135,178.372,51.3014,126.841,43402.8,1.35497,179.357,0.359742,0.735433,-9999,0,1,43.8,43.8,29.2
"2024-07-09",1,23.0754,23.6287,72.3702,9.9997,310.902,191.786,675.161,0.574467,40.5055,0.291667,120.189,0.395833,9860.52,0.395833,3.56601,0.541667,6.65437,8.17492,10.2204,11.6042,10.598,19.8238,1.13983,13.8216,3.9284,0.872909,2.69189,1625.91,1.4132,147.988,0,26.8619,16.5703,12.7645,3.49967,10.3843,236653,-3.69724,6.89925,8.47576,10.5965,12.0312,0.915671,1.71278,1.18177,1.19419,188.563,41.8996,129.211,39021.9,1.46521,153.433,0.337015,0.747935,0.837886,0,1,70.8,60.4,47.9
"2024-07-10",1,23.5778,23.8557,75.1143,9.15459,291.051,179.219,611.197,0.565108,32.1496,0.354167,126.57,0.333333,10393.3,0.333333,2.62727,0.583333,7.50046,7.24633,10.1277,10.4836,10.138,17.9552,1.57229,13.4957,3.96669,1.02786,2.65334,1473.59,1.41436,1.34327,0,25.1468,15.4845,11.5552,2.77773,10.9357,249440,-2.72395,7.77648,7.513,10.5004,10.8694,0.875925,1.55133,1.63015,1.16603,190.401,49.3373,127.36,35366.2,1.46641,1.39271,0.254006,0.797444,0.885619,0,1,64.6,66.7,41.7
"2024-07-11",1,22.8533,23.8388,75.2462,8.7448,328.1,201.584,692.832,0.550024,47.6009,0.291667,124.801,0.3125,10237.4,0.3125,3.52117,0.520833,6.35988,6.56934,9.88105,9.13827,11.6961,18.7033,1.29726,13.0185,3.96804,0.897919,2.52778,1533.09,0.664227,0.574831,0,28.3479,17.4168,13.0986,4.11272,10.7828,245698,-3.65075,6.59393,6.81109,10.2447,9.47455,1.01054,1.61596,1.345,1.1248,190.466,43.1001,121.333,36794.2,0.688671,0.595984,0.381413,0.723896,0.85524,0,1,70.8,68.8,50
"2024-07-12",1,25.0531,24.4873,80.584,7.31165,318.722,202.318,676.219,0.533734,59.0713,0.0625,128.435,0.104167,10549.2,0.104167,3.25664,0.1875,6.79089,6.46195,10.0475,8.98204,9.67793,13.0971,1.15299,12.8155,3.93081,0.981843,2.49388,1074.39,0.516646,0.334956,0,27.5376,17.4803,12.7845,5.10376,11.0968,253180,-3.37649,7.0408,6.69975,10.4173,9.31258,0.836174,1.13159,1.19542,1.10726,188.679,47.1285,119.706,25785.4,0.535659,0.347282,0.459931,0.684964,0.926792,0,1,93.8,89.6,83.3
"2024-07-13",1,27.529,25.6905,77.2474,9.7365,282.41,177.686,606.047,0.524735,31.6017,0.0416667,127.025,0.0625,10458.1,0.0625,4.2067,0.0625,6.40956,6.35112,10.6163,9.67583,8.39865,12.7548,0.910622,13.9415,4.00542,0.844664,2.51374,1049.44,1.01784,3.89858,0,24.4002,15.3521,11.4579,2.73038,10.9749,250994,-4.3615,6.64544,6.58484,11.0069,10.0319,0.725644,1.10201,0.944133,1.20454,192.26,40.5439,120.659,25186.6,1.0553,4.04205,0.248783,0.800779,0.892733,0,1,95.8,93.8,93.8
"2024-07-14",1,26.9157,25.9451,74.6113,10.8386,308.503,190.724,653.549,0.512154,36.8241,0.145833,131.797,0.229167,10850.1,0.229167,2.77491,0.333333,7.93798,7.61692,10.7129,10.6579,9.70991,16.8075,1.00956,12.9899,3.85221,0.883606,2.42858,1383,1.11649,4.48067,0,26.6546,16.4786,12.3559,3.1816,11.3873,260403,-2.87703,8.23009,7.89723,11.1071,11.0502,0.838936,1.45217,1.04672,1.12232,184.906,42.4131,116.572,33192,1.15758,4.64556,0.279399,0.781617,0.884112,0,1,85.4,77.1,66.7
"2024-07-15",1,27.886,26.2901,78.2389,9.74568,285.494,182.861,616.816,0.49991,30.2509,0.145833,117.757,0.208333,9702.26,0.208333,3.36508,0.270833,7.52179,7.99838,10.8869,11.0518,8.96735,14.0965,1.1121,15.5174,3.7155,0.873461,2.47408,1160.13,0.664126,0.534584,0,24.6667,15.7992,11.6615,2.61368,10.1742,232854,-3.48891,7.79859,8.29272,11.2875,11.4585,0.774779,1.21794,1.15303,1.34071,178.344,41.9261,118.756,27843.2,0.688566,0.554257,0.256891,0.795614,0.809404,0,1,85.4,79.2,72.9
"2024-07-16",1,23.0783,25.1955,74.005,8.00733,214.554,121.747,480.482,0.489529,19.9484,0.229167,82.7108,0.25,6771.29,0.25,2.86431,0.333333,7.27589,7.17942,10.1402,9.92933,10.375,15.1061,1.13645,13.5842,3.78716,1.02177,2.66042,1236.54,0.667979,0.593174,0,18.5374,10.519,9.08394,1.72354,7.14622,162511,-2.96972,7.54365,7.44362,10.5134,10.2947,0.896403,1.30516,1.17827,1.17367,181.784,49.0451,127.7,29677,0.69256,0.615003,0.241182,0.805684,0.843214,0,1,77.1,75,66.7
"2024-07-17",1,21.7623,24.5936,71.7479,8.92124,315.723,186.847,687.095,0.477579,47.6663,0.145833,114.454,0.125,9372.33,0.125,1.52671,0.270833,8.23485,8.11756,9.76156,9.80758,10.5683,14.3799,1.22948,13.6711,3.64843,0.851375,2.34889,1176.75,0.602282,0.432118,0,27.2785,16.1436,12.9902,4.11837,9.88882,224936,-1.58289,8.53789,8.41629,10.1208,10.1685,0.913101,1.24242,1.27473,1.18119,175.124,40.866,112.747,28242,0.624446,0.44802,0.416467,0.705982,0.867661,0,1,85.4,87.5,72.9
"2024-07-18",1,20.9612,23.9158,72.5354,8.39273,291.909,173.36,610.949,0.467362,51.9667,0.229167,109.48,0.229167,8960.06,0.229167,1.373,0.3125,7.93334,8.25456,9.30635,10.3055,11.3426,15.2351,1.19433,14.1478,3.68662,0.878689,2.42936,1246.6,0.660336,0.462173,0,25.2209,14.9783,11.5505,4.48993,9.45903,215041,-1.42353,8.22529,8.55833,9.64882,10.6848,0.979998,1.31631,1.23829,1.22237,176.958,42.1771,116.61,29918.3,0.684636,0.479181,0.474671,0.678118,0.93128,0,1,77.1,77.1,68.8
"2024-07-19",1,20.6351,23.3008,79.2331,5.7125,182.361,110.711,369.844,0.465808,28.534,0.125,85.4198,0.166667,6982.74,0.166667,2.91307,0.208333,5.76932,6.34034,8.68239,10.972,8.6128,13.8019,1.17009,17.5313,3.90113,0.93101,2.35812,1126.37,0.417328,0.246141,3.048,15.756,9.56545,6.99223,2.46534,7.38027,167586,-3.02027,5.98163,6.57367,9.0019,11.3758,0.744146,1.19249,1.21315,1.51471,187.254,44.6885,113.19,27033,0.432686,0.255199,0.334044,0.7496,1.02929,0,1,87.5,83.3,79.2
"2024-07-20",1,19.8928,22.5993,90.0369,2.42484,101.696,61.8502,230.043,0.495951,11.7521,0.145833,49.2046,0.375,4010.41,0.375,6.3479,0.395833,1.65837,5.7785,8.00626,11.6615,7.19752,11.7405,1.51534,8.13032,4.05753,0.931802,2.66633,955.993,0.570466,0.300932,2.032,8.78649,5.34386,4.34917,1.01538,4.25128,96249.8,-6.5815,1.71939,5.99115,8.30089,12.0906,0.621866,1.01438,1.5711,0.70246,194.762,44.7265,127.984,22943.8,0.591459,0.312006,0.238842,0.807205,0.985554,0,1,85.4,62.5,60.4
"2024-07-21",1,20.9715,23.1921,83.718,5.15409,264.715,172.04,549.127,0.483029,50.1497,0.3125,103.914,0.395833,8499.86,0.395833,2.72943,0.583333,5.32945,8.65026,8.05888,12.0202,12.2027,20.4231,1.56621,14.9788,3.66895,0.901131,2.5015,1667.12,1.80784,29.1046,0,22.8714,14.8643,10.3817,4.33293,8.97814,203997,-2.82987,5.52557,8.96859,8.35544,12.4625,1.05431,1.76456,1.62385,1.29416,176.109,43.2543,120.072,40010.9,1.87437,30.1756,0.482609,0.674487,0.895509,0,1,68.8,60.4,41.7
"2024-07-22",1,21.9482,23.3706,82.4961,5.95217,246.877,154.081,500.608,0.466347,42.1618,0.541667,94.967,0.604167,7776.82,0.604167,2.48507,0.729167,5.35666,8.62102,7.84173,11.6051,13.8295,18.3852,1.80264,17.3654,3.59336,0.883386,2.53885,1506.34,2.21277,35.9251,0,21.3302,13.3126,9.46445,3.64278,8.20515,186644,-2.57652,5.55378,8.93827,8.13031,12.0321,1.19487,1.58848,1.86897,1.50037,172.481,42.4025,121.865,36152.1,2.2942,37.2472,0.443963,0.692539,0.889979,0,1,45.8,39.6,27.1
"2024-07-23",1,22.6198,23.665,82.2088,6.40873,281.697,176.727,585.306,0.452268,51.1923,0.375,118.23,0.395833,9693.78,0.395833,1.04715,0.541667,6.6464,8.46525,7.69355,10.8768,17.4721,19.9631,1.17628,12.157,3.42459,0.859961,2.3025,1636.9,2.129,46.3073,0,24.3387,15.2692,11.0657,4.42302,10.2151,232651,-1.08569,6.89098,8.77677,7.97667,11.2771,1.50959,1.72481,1.21957,1.05036,164.38,41.2781,110.52,39285.6,2.20735,48.0114,0.432989,0.697842,0.958668,0,1,62.5,60.4,45.8
