"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-08-05",1,27.0667,26.2127,67.2567,13.0764,282.572,165.841,612.911,37.8756,0.104167,145.652,0.145833,11992.1,0.145833,1.61467,0.25,6.55542,7.00771,8.17009,10.1818,11.2285,18.0553,0.888082,12.756,5.11282,0.926366,2.72933,1485.46,1.68324,15.2342,0,24.4142,14.3286,11.5876,3.27246,12.5843,287810,-1.67409,6.79666,7.2656,8.47075,10.5565,0.970145,1.55998,0.920763,1.10212,245.415,44.4656,131.008,35651,1.74518,15.7948,0.260042,0.793624,1.10665,0,1,89.6,85.4,75
"2024-08-06",1,19.1048,24.4543,81.9706,4.24957,170.025,96.8972,371.184,42.2634,0.125,63.1592,0.0833333,5147.09,0.0833333,2.03427,0.208333,5.24018,5.65841,7.27445,8.82234,8.00925,10.7349,1.09153,11.9931,4.94227,1.31413,2.62712,874.045,2.15168,24.1472,0,14.6901,8.37192,7.01757,3.65156,5.45696,123530,-2.10913,5.43302,5.86664,7.54215,9.147,0.691999,0.927496,1.1317,1.03621,237.229,63.0781,126.102,20977.1,2.23086,25.0358,0.669157,0.599105,1.08798,0,1,87.5,91.7,79.2
"2024-08-07",1,20.6626,23.7247,80.3128,5.92355,266.373,163.858,588.977,70.6278,0.333333,89.8136,0.375,7345.58,0.375,2.50606,0.479167,4.44677,6.75339,6.95284,9.28653,14.8751,17.5653,0.912123,13.1105,4.62649,1.19877,2.74496,1437.16,2.75769,30.5973,1.778,23.0146,14.1573,11.1351,6.10224,7.75989,176294,-2.59829,4.61041,7.00192,7.2087,9.62828,1.28521,1.51765,0.945689,1.13275,222.072,57.5408,131.758,34491.7,2.85917,31.7233,0.786382,0.559791,0.979148,0,1,66.7,62.5,52.1
"2024-08-08",1,18.8289,23.4976,74.8848,5.84245,247.991,142.724,531.058,51.3893,0.125,113.365,0.1875,9238.94,0.1875,2.5186,0.291667,4.78968,6.58447,7.30827,9.20649,8.25541,13.3299,1.06633,14.032,4.67028,1.28439,2.70258,1085.54,0.487475,0.373866,2.286,21.4265,12.3314,10.0401,4.44003,9.79469,221735,-2.61128,4.96594,6.82678,7.57721,9.54528,0.713267,1.1517,1.10557,1.21236,224.173,61.6507,129.724,26052.8,0.505414,0.387624,0.45331,0.688084,1.15435,0,1,87.5,81.2,70.8
"2024-08-09",1,15.661,21.6051,74.8105,5.61656,255.371,131.918,550.711,60.0618,0.145833,89.1128,0.229167,7258.49,0.229167,2.57856,0.395833,4.44564,6.14092,7.0242,7.90232,7.72662,12.4707,0.938197,12.6124,4.63741,0.998909,2.70012,1015.36,0.53734,0.381802,0,22.064,11.3977,10.4117,5.18934,7.69934,174204,-2.67345,4.60924,6.3669,7.28269,8.19313,0.66758,1.07747,0.972723,1.08971,222.596,47.9476,129.606,24368.7,0.557114,0.395852,0.673998,0.597372,1.13082,0,1,85.4,77.1,60.4
"2024-08-10",1,17.7036,21.1988,79.0854,5.12151,189.608,109.953,403.349,48.9671,0.25,73.5749,0.208333,6000.97,0.208333,2.55953,0.583333,4.80847,5.38165,7.368,7.6278,9.96954,11.991,1.19996,13.345,4.48274,1.15054,2.34528,977.237,0.602564,0.65142,0,16.3821,9.4999,7.62567,4.23076,6.35688,144023,-2.65372,4.98542,5.57969,7.63915,7.90851,0.861368,1.03602,1.24412,1.15301,215.172,55.2259,112.574,23453.7,0.624738,0.675392,0.665541,0.600406,1.1145,0,1,75,79.2,43.8
"2024-08-11",1,18.2504,21.0687,84.8615,3.44425,95.1847,55.2765,215.741,16.0594,0.3125,43.5551,0.291667,3547.6,0.291667,4.38536,0.479167,3.41914,3.6461,7.8045,7.72344,8.06181,12.3408,1.30075,11.2707,4.25991,1.16069,1.9359,1004,0.523815,0.460523,10.16,8.22395,4.77589,4.07878,1.38753,3.76316,85142.4,-4.54674,3.54496,3.78028,8.0917,8.00766,0.69654,1.06625,1.34862,0.973785,204.476,55.713,92.923,24096.1,0.543091,0.47747,0.368715,0.730613,1.07848,0,1,68.8,70.8,52.1
"2024-08-12",1,18.8928,21.4115,92.8606,-9999,114.391,70.9365,228.866,20.3638,0.520833,40.6467,0.520833,3310.4,0.520833,5.08751,0.604167,3.44978,4.43675,8.53729,8.57655,10.2545,14.3733,1.44306,9.74126,3.96674,1.10173,1.86951,1170.36,1.10857,49.8606,1.778,9.88338,6.12891,4.32692,1.75943,3.51187,79449.6,-5.27473,3.57673,4.60002,8.85146,8.89216,0.88599,1.24186,1.49617,0.841645,190.404,52.8833,89.7367,28088.7,1.14936,51.6954,0.500996,0.666224,0.860072,0,1,47.9,47.9,39.6
"2024-08-13",1,21.1712,22.2255,88.1617,3.35885,171.859,116.433,359.449,35.0535,0.0416667,70.7965,0.0625,5783.95,0.0625,4.26601,0.0833333,5.15775,5.54227,9.42376,10.7958,8.8721,13.0075,1.11727,14.4154,3.5533,1.15011,1.61754,1060.93,0.781036,24.038,0,14.8486,10.0598,6.79571,3.02862,6.11682,138815,-4.42299,5.34755,5.74622,9.77055,11.1931,0.76655,1.12384,1.15839,1.24549,170.558,55.2052,77.6418,25462.3,0.809779,24.9226,0.49513,0.668838,0.90911,0,1,95.8,93.8,91.7
"2024-08-14",1,23.3159,23.3202,88.1292,-9999,217.687,150.371,468.169,34.1788,0.25,107.985,0.270833,8842.3,0.270833,4.86971,0.291667,5.57458,6.77585,10.4443,12.9651,11.886,16.9429,1.12086,16.9354,3.4735,1.01935,1.58654,1386.72,0.417708,0.307256,61.468,18.8082,12.9921,8.85116,2.95305,9.3299,212215,-5.04891,5.77972,7.0252,10.8286,13.4422,1.02695,1.46387,1.16211,1.46322,166.728,48.9287,76.1537,33281.3,0.433079,0.318563,0.316515,0.759581,0.945419,0,1,75,72.9,70.8
"2024-08-15",1,23.3841,24.3533,87.6488,4.36796,228.413,140.426,503.977,30.6179,0.166667,95.5203,0.145833,7833.42,0.145833,5.44867,0.354167,5.95785,7.96194,11.4065,14.9263,9.96237,15.3045,1.04751,15.2434,3.34625,1.03409,1.56548,1252.88,0.408816,0.409386,0,19.7349,12.1328,9.52813,2.64539,8.25295,188002,-5.64918,6.1771,8.25494,11.8263,15.4756,0.860749,1.32231,1.08606,1.31703,160.62,49.6362,75.1431,30069,0.423861,0.424451,0.320539,0.757267,0.898255,0,1,83.3,85.4,64.6
"2024-08-16",1,23.3691,24.3439,81.1138,6.63978,263.719,149.396,550.435,25.4894,0.25,118.324,0.25,9705.93,0.25,3.95681,0.458333,7.23391,8.5575,11.1907,14.6833,8.75618,15.6194,0.972288,13.4963,2.95597,0.904343,1.61553,1279.19,0.732961,0.370748,0,22.7853,12.9078,10.4065,2.20228,10.2232,232942,-4.10242,7.50012,8.87241,11.6025,15.2236,0.756534,1.34951,1.00807,1.16608,141.887,43.4084,77.5453,30700.7,0.759934,0.384391,0.21542,0.822761,0.962634,0,1,77.1,77.1,56.2
"2024-08-17",1,22.1847,24.3324,81.4022,5.71554,256.346,147.839,551.914,38.0001,0.229167,100.066,0.229167,8189.54,0.229167,3.67049,0.395833,7.22797,7.78696,10.8985,13.0987,9.60471,15.569,1.05359,14.9499,2.63283,1.03921,1.59515,1272.43,0.740768,0.365366,0.254,22.1483,12.7733,10.4344,3.28321,8.6457,196549,-3.80556,7.49396,8.07352,11.2995,13.5807,0.829847,1.34516,1.09236,1.29167,126.376,49.8822,76.567,30538.4,0.768028,0.378811,0.379751,0.724768,0.933896,0,1,77.1,77.1,60.4
"2024-08-18",1,19.0872,22.4973,95.6078,1.03168,42.8371,6.69986,97.8061,-4.73966,0.479167,28.5092,0.479167,2322.08,0.479167,7.32067,0.854167,2.11375,2.86621,9.43442,11.3015,6.99285,11.6995,1.44219,6.29858,2.81183,0.908998,1.30498,952.026,0.759045,0.389606,4.826,3.70112,0.578868,1.84911,-0.409507,2.46319,55729.8,-7.59007,2.19153,2.97169,9.78161,11.7174,0.604183,1.01084,1.49526,0.544197,134.968,43.6319,62.6389,22848.6,0.786978,0.403943,-0.16625,1.1994,3.54777,0,1,52.1,52.1,14.6
"2024-08-19",1,21.4033,23.0276,83.039,5.50713,242.783,149.91,519.602,30.1177,0.3125,97.2288,0.291667,7963.62,0.291667,3.81023,0.541667,5.73344,6.99349,9.54366,11.1364,9.56758,17.1494,1.15998,13.7803,3.34432,0.964607,1.97039,1402.67,0.71426,0.339157,0,20.9764,12.9522,9.82355,2.60217,8.40056,191127,-3.95044,5.94443,7.25085,9.89486,11.5462,0.826639,1.48171,1.20267,1.19062,160.528,46.3011,94.5788,33664,0.740544,0.351638,0.309761,0.763498,0.849488,0,1,68.8,70.8,45.8
"2024-08-20",1,19.3401,22.3161,87.1397,3.09735,128.351,83.4326,266.148,13.1974,0.145833,80.384,0.208333,6552.66,0.208333,4.84181,0.333333,3.9988,4.90727,8.84062,10.3123,6.96569,13.465,1.02425,11.8599,3.5162,0.863143,1.92192,1097.35,0.424337,0.319607,3.048,11.0895,7.20858,5.03177,1.14025,6.94517,157264,-5.01999,4.14596,5.08786,9.16595,10.6918,0.601836,1.16338,1.06195,1.0247,168.778,41.4308,92.2522,26336.4,0.439952,0.331368,0.164179,0.858974,1.12164,0,1,85.4,79.2,66.7
"2024-08-21",1,20.6628,22.2097,79.1011,5.36484,189.462,116.279,391.052,17.8508,0,106.927,0,8730.28,0,2.34299,0.0208333,6.21685,6.76907,8.55983,10.1522,7.69974,14.2054,0.963937,17.6131,3.57347,0.970838,2.03885,1158.56,0.223032,0.20628,0,16.3695,10.0465,7.3932,1.54231,9.2385,209527,-2.42921,6.44563,7.01817,8.87484,10.5258,0.665257,1.22735,0.999409,1.52177,171.527,46.6002,97.865,27805.4,0.23124,0.213871,0.166944,0.856939,1.07309,0,1,100,100,97.9
"2024-08-22",1,19.7296,21.9382,79.2685,5.08954,206.828,121.441,442.626,25.9677,0.0208333,105.743,0.0208333,8627.66,0.0208333,1.41964,0.0416667,6.8708,7.38099,8.29044,9.75726,7.16404,13.4909,0.935485,15.2968,3.75176,0.887624,2.239,1099.45,0.271693,0.252263,0,17.87,10.4925,8.36824,2.24361,9.13619,207064,-1.47188,7.12364,7.65262,8.59553,10.1163,0.618973,1.16561,0.969911,1.32164,180.085,42.606,107.472,26386.9,0.281692,0.261547,0.245574,0.802843,1.08456,0,1,97.9,97.9,95.8
"2024-08-23",1,20.7996,22.1034,79.077,5.5303,179.112,110.856,374.381,17.5292,0.0625,93.6767,0.0416667,7655.25,0.0416667,2.29075,0.0833333,5.97153,6.36374,8.26228,9.37864,7.10613,13.538,0.914665,15.0074,3.72891,1.03264,2.19595,1104.66,0.278936,0.25816,0,15.4753,9.57795,7.07802,1.51452,8.09367,183726,-2.37504,6.19128,6.59792,8.56633,9.72377,0.61397,1.16968,0.948324,1.29664,178.988,49.5668,105.406,26511.9,0.289201,0.267661,0.187124,0.842372,1.00316,0,1,93.8,95.8,91.7
"2024-08-24",1,24.7836,23.605,83.3253,5.74308,263.178,167.642,566.663,33.8385,0.0208333,112.904,0.0416667,9266.83,0.0416667,2.07861,0.0833333,6.83209,7.60744,8.91071,9.50763,7.8877,11.4264,0.809207,12.6708,4.03495,0.9837,2.38032,935.098,0.231691,0.160535,0,22.7386,14.4843,10.7133,2.92365,9.7549,222404,-2.1551,7.08351,7.88739,9.23862,9.85751,0.681498,0.987238,0.838986,1.09476,193.677,47.2176,114.255,22442.3,0.240218,0.166443,0.29971,0.769402,0.87533,0,1,97.9,95.8,91.7
"2024-08-25",1,28.0118,25.3047,80.0836,9.10265,268.49,159.801,575.8,29.824,0.0625,120.467,0.104167,9929.79,0.104167,3.27863,0.104167,6.36791,6.57501,9.64653,9.30315,7.22691,13.715,0.769335,12.0837,4.18982,0.744002,2.38672,1129.54,0.303045,0.258467,0,23.1975,13.8068,10.886,2.57679,10.4083,238315,-3.39928,6.60225,6.81697,10.0015,9.6455,0.624405,1.18497,0.797647,1.04404,201.111,35.7121,114.562,27108.9,0.314197,0.267979,0.247571,0.801558,0.940484,0,1,93.8,89.6,89.6
"2024-08-26",1,27.2521,25.4681,77.3386,9.74584,271.653,163.47,576.777,20.1933,0.270833,122.512,0.291667,10091.9,0.291667,2.74512,0.458333,6.74246,6.48239,9.48757,9.27471,10.0678,16.8573,0.878901,12.1258,4.62914,0.881596,2.35238,1388.11,0.445525,0.332679,0,23.4708,14.1238,10.9045,1.7447,10.585,242204,-2.84614,6.99058,6.72094,9.83671,9.61601,0.869854,1.45647,0.911245,1.04767,222.199,42.3166,112.914,33314.6,0.461921,0.344922,0.164828,0.858496,0.872973,0,1,72.9,70.8,54.2
"2024-08-27",1,23.8669,24.9801,82.7679,-9999,192.038,110.469,392.313,19.3044,0.354167,78.3243,0.416667,6417.04,0.416667,2.47014,0.479167,6.47659,6.72641,8.94673,9.80398,9.24134,16.0343,0.937133,15.5757,5.00944,1.02561,2.2988,1312.85,0.416542,0.329334,0.762,16.5921,9.54456,7.41704,1.6679,6.76722,154009,-2.56104,6.71493,6.97395,9.27597,10.1648,0.798452,1.38536,0.97162,1.34574,240.453,49.2295,110.343,31508.4,0.431871,0.341454,0.246468,0.802267,0.883762,0,1,64.6,58.3,52.1
"2024-08-28",1,25.1084,25.0342,81.9896,6.87407,265.867,158.921,563.454,34.4549,0.125,106.637,0.1875,8759.66,0.1875,1.97724,0.25,6.65086,7.0173,8.6281,9.90266,10.6136,13.9716,0.823818,12.1559,5.03315,1.06985,2.40014,1146.59,0.534183,0.656593,0,22.9709,13.7308,10.6526,2.97691,9.21343,210232,-2.05,6.89562,7.27554,8.94562,10.2671,0.917012,1.20715,0.854134,1.05027,241.591,51.3529,115.207,27518.1,0.553841,0.680756,0.323105,0.755798,0.887813,0,1,87.5,81.2,75
"2024-08-29",1,24.2807,24.8956,80.8571,7.48727,190.723,111.205,396.664,20.3427,0.25,89.2521,0.270833,7336.49,0.270833,3.47749,0.354167,4.69036,5.00724,8.16785,9.44307,14.2937,15.5394,0.908865,13.5931,5.20059,1.12056,2.56286,1276.34,0.543867,0.677565,3.302,16.4785,9.60811,7.49929,1.75761,7.71138,176076,-3.60546,4.86296,5.19151,8.46842,9.79058,1.23498,1.34261,0.942312,1.17445,249.628,53.7868,123.017,30632.1,0.563882,0.7025,0.227925,0.814382,0.985521,0,1,75,72.9,64.6
"2024-08-30",1,20.083,23.7378,79.1938,6.00015,254.771,134.069,526.278,37.9336,0.1875,103.036,0.270833,8423.62,0.270833,2.91888,0.3125,4.32771,5.37907,7.2466,8.27822,13.9919,19.7869,0.958182,13.5418,5.20669,1.05807,2.39784,1617.34,0.649159,0.85802,0,22.0122,11.5836,9.94976,3.27746,8.90234,202167,-3.0263,4.48697,5.57702,7.51327,8.58285,1.2089,1.70959,0.993443,1.17002,249.921,50.7872,115.096,38816.2,0.673048,0.889595,0.368158,0.73091,1.05147,0,1,81.2,72.9,68.8
"2024-08-31",1,19.3035,22.2883,75.4625,7.69036,279.944,151.796,581.298,52.6912,0.479167,100.394,0.5,8218.93,0.5,1.50522,0.666667,4.78085,4.76334,6.28608,6.75723,19.5912,22.9878,0.877213,12.7923,5.63674,1.07336,2.45645,1882,0.951709,1.43716,0,24.1872,13.1152,10.99,4.55252,8.67405,197254,-1.56061,4.95679,4.93863,6.5174,7.00589,1.69268,1.98614,0.909494,1.10525,270.563,51.5211,117.91,45168,0.986732,1.49005,0.524843,0.655805,1.00849,0,1,52.1,50,33.3
"2024-09-01",1,18.8608,22.154,71.3149,-9999,272.245,135.864,566.458,40.8466,0.166667,69.6826,0.145833,5689.59,0.145833,1.55429,0.25,4.34232,4.18104,5.89661,5.71492,14.4239,17.5719,0.783763,12.5048,5.75603,1.20049,2.42307,1435.17,0.467436,0.308627,0,23.522,11.7387,10.7094,3.52914,6.02058,136550,-1.61149,4.50212,4.3349,6.1136,5.92523,1.24622,1.51821,0.812605,1.08041,276.289,57.6235,116.308,34444,0.484638,0.319984,0.58618,0.630445,0.813526,0,1,83.3,85.4,75
"2024-09-02",1,16.1712,21.0133,73.2049,6.59355,271.606,137.168,559.437,64.2859,0.229167,86.0191,0.291667,7018.22,0.291667,0.464864,0.479167,4.68115,3.81966,5.14601,4.59223,15.9917,18.8397,0.855847,13.0148,5.34425,1.14148,2.49663,1537.87,0.579338,0.439192,0,23.4668,11.8513,10.5767,5.5543,7.43205,168437,-0.481971,4.85342,3.96022,5.33538,4.76122,1.38168,1.62775,0.887342,1.12448,256.524,54.7912,119.838,36908.9,0.600658,0.455354,0.747344,0.572297,1.09577,0,1,77.1,70.8,52.1
"2024-09-03",1,18.0483,20.9306,70.4308,8.20389,276.93,132.819,564.916,52.9536,0.125,89.4143,0.166667,7308.96,0.166667,0.633446,0.208333,4.14254,3.38992,4.77598,4.08797,15.0647,15.9585,0.665582,12.8192,5.06098,1.23142,2.81178,1304.91,0.282288,0.195219,0,23.9267,11.4756,10.6803,4.57519,7.72539,175415,-0.656757,4.29498,3.51467,4.95174,4.2384,1.30159,1.37882,0.690075,1.10758,242.927,59.1083,134.965,31317.7,0.292676,0.202403,0.592227,0.628051,1.07189,0,1,87.5,83.3,79.2
"2024-09-04",1,21.5225,21.7144,70.5997,-9999,258.887,129.021,533.016,55.0382,0.0208333,80.9378,0.0208333,6639.16,0.0208333,0.696141,0.0625,3.98059,3.17334,4.67673,4.20223,13.8923,15.5524,0.731482,12.1393,5.0046,1.40459,3.2012,1276.29,0.257558,0.166436,0,22.3678,11.1474,10.0772,4.7553,6.99303,159340,-0.721759,4.12707,3.29012,4.84883,4.35687,1.20029,1.34373,0.758401,1.04883,240.221,67.4203,153.658,30630.9,0.267036,0.17256,0.680006,0.595236,1.05391,0,1,97.9,97.9,93.8
"2024-09-05",1,20.1535,21.8242,80.8874,5.14033,186.009,90.1562,398.593,36.8233,0.166667,51.5618,0.145833,4214.19,0.145833,1.30505,0.3125,3.0777,3.36723,4.38275,4.02093,12.8539,11.6007,0.806752,15.2382,4.88626,1.38819,3.61683,947.693,0.166357,0.133757,0,16.0712,7.7895,7.53576,3.18153,4.45494,101140,-1.35307,3.19096,3.49115,4.54403,4.1689,1.11057,1.0023,0.83644,1.31658,234.541,66.6332,173.608,22744.6,0.172479,0.13868,0.714158,0.583377,0.980355,0,1,83.3,85.4,70.8
"2024-09-06",1,15.3261,20.4533,73.9812,5.55207,190.209,83.1366,414.405,38.6766,0.229167,52.546,0.229167,4278.49,0.229167,0.439357,0.416667,3.35594,3.24688,3.7953,3.41957,11.1553,9.82574,0.742768,10.6269,4.7255,1.29968,3.62936,799.561,0.188043,0.173973,0,16.4341,7.18301,7.8347,3.34166,4.53998,102684,-0.455525,3.47944,3.36637,3.93497,3.54541,0.963818,0.848944,0.770102,0.918166,226.824,62.3845,174.209,19189.5,0.194963,0.180375,0.736051,0.57602,1.09726,0,1,77.1,77.1,58.3
"2024-09-07",1,14.4703,19.4725,71.5729,6.51173,260.67,126.352,532.419,68.4575,0.3125,61.7026,0.354167,5023.19,0.354167,0.781414,0.583333,2.58714,2.98857,3.36855,3.19514,14.1696,15.1464,0.982762,12.6905,4.44922,1.14655,3.27025,1233.77,0.295571,0.281621,0,22.5219,10.9168,10.0659,5.91472,5.3311,120556,-0.81017,2.68235,3.09855,3.49252,3.31272,1.22426,1.30865,1.01893,1.09646,213.563,55.0345,156.972,29610.5,0.306448,0.291984,1.10947,0.474052,1.03014,0,1,68.8,64.6,41.7
"2024-09-08",1,16.5421,19.5215,69.0368,7.89131,241.111,115.376,498.814,62.1228,0.1875,63.1699,0.208333,5157.03,0.208333,0.804199,0.3125,2.39309,2.77192,3.19729,3.43275,13.9824,13.1842,0.6665,12.8909,4.50635,1.08734,3.38861,1076.31,0.2578,0.202233,0,20.832,9.96852,9.43053,5.36741,5.45788,123769,-0.833794,2.48116,2.87392,3.31495,3.55907,1.20808,1.13911,0.691028,1.11377,216.305,52.1925,162.653,25831.3,0.267287,0.209676,0.983424,0.504179,1.08595,0,1,81.2,79.2,68.8
"2024-09-09",1,20.9192,20.3076,59.8666,12.9054,239.424,115.88,496.856,49.9096,0.104167,67.4676,0.0625,5530.84,0.0625,1.41816,0.25,1.76738,2.40751,3.18554,3.61038,9.54719,9.29107,0.430194,13.443,4.60837,0.916783,3.39236,761.08,0.2788,0.211816,0,20.6862,10.012,9.3935,4.31219,5.8292,132740,-1.47035,1.83242,2.4961,3.30277,3.74324,0.824877,0.802748,0.446025,1.16148,221.202,44.0056,162.833,18265.9,0.28906,0.219611,0.739756,0.574793,1.01292,0,1,89.6,93.8,75
"2024-09-10",1,21.8688,20.8994,53.9701,13.3334,162.713,70.007,353.294,10.2115,0.0625,61.0156,0.0833333,4993.95,0.0833333,1.04789,0.0833333,2.08639,2.14175,3.13429,3.43603,9.45761,8.79822,0.386227,14.404,4.95014,0.929824,3.63524,720.227,0.249539,0.165323,0,14.0584,6.0486,6.67935,0.882272,5.27174,119855,-1.08645,2.16317,2.22056,3.24963,3.56247,0.817138,0.760167,0.40044,1.24451,237.607,44.6315,174.492,17285.4,0.258722,0.171407,0.167359,0.856635,1.01743,0,1,93.8,91.7,91.7
"2024-09-11",1,20.4491,20.9184,56.7882,12.9556,237.437,104.941,475.973,51.3777,0.0833333,62.9296,0.104167,5157.59,0.104167,1.03258,0.291667,1.97588,2.06111,3.00846,3.25669,10.7216,9.07555,0.466831,11.6998,4.81277,0.893003,3.40754,743.512,0.214928,0.205887,0,20.5145,9.06689,8.9987,4.43903,5.43712,123782,-1.07058,2.04859,2.13696,3.11917,3.37654,0.92635,0.784127,0.48401,1.01086,231.013,42.8641,163.562,17844.3,0.222837,0.213464,0.816431,0.55053,1.08925,0,1,91.7,89.6,70.8
"2024-09-12",1,21.2337,20.9755,67.6568,10.0081,223.542,103.602,460.278,50.4556,0.166667,53.3837,0.166667,4375.32,0.166667,1.02928,0.354167,1.85836,2.25582,2.88764,3.17814,11.9373,8.50063,0.408956,12.3548,5.01605,0.947549,3.36852,696.107,0.24551,0.218226,0,19.314,8.95118,8.70197,4.35937,4.61236,105008,-1.06716,1.92674,2.33883,2.9939,3.2951,1.03138,0.734455,0.424005,1.06745,240.77,45.4823,161.689,16706.6,0.254544,0.226256,0.94515,0.514099,1.0023,0,1,83.3,83.3,66.7
"2024-09-13",1,20.1198,21.0636,70.3111,9.49044,239.861,110.447,491.631,48.4172,0.145833,53.315,0.229167,4371.41,0.229167,1.08261,0.354167,1.68982,2.13114,2.77244,3.2743,11.835,8.49777,0.406729,12.283,5.00033,0.920096,3.51852,694.904,0.186779,0.148,0,20.724,9.54261,9.29473,4.18324,4.60642,104914,-1.12245,1.75201,2.20956,2.87446,3.3948,1.02255,0.734208,0.421696,1.06126,240.016,44.1646,168.889,16677.7,0.193652,0.153447,0.908134,0.524072,0.921096,0,1,85.4,77.1,64.6
"2024-09-14",1,19.6529,20.9812,85.254,4.27408,148.846,73.717,322.464,31.372,0.270833,32.0239,0.291667,2617.27,0.291667,0.688416,0.4375,1.95671,2.60453,2.64512,3.49982,11.3741,7.08312,0.469903,9.4952,4.82647,0.902693,4.08586,578.677,0.215587,0.210317,0,12.8603,6.36915,6.09647,2.71054,2.76687,62814.5,-0.71375,2.02872,2.70037,2.74246,3.62862,0.982719,0.611982,0.487196,0.820385,231.671,43.3293,196.121,13888.3,0.22352,0.218057,0.979644,0.505141,0.859991,0,1,72.9,70.8,58.3
"2024-09-15",1,23.3973,22.0211,73.392,9.88981,231.553,121.24,496.05,66.4031,0.145833,49.0851,0.229167,4030.11,0.229167,1.38441,0.229167,1.34608,2.10739,2.73049,3.67637,12.5655,8.62481,0.395524,11.6104,4.27189,0.87633,3.83527,708.07,0.21868,0.179188,0,20.0062,10.4752,9.37828,5.73722,4.24095,96722.6,-1.43535,1.39562,2.18495,2.83097,3.81166,1.08566,0.745183,0.410079,1.00314,205.051,42.0638,184.093,16993.7,0.226727,0.185782,1.35282,0.425023,0.952556,0,1,85.4,77.1,77.1
"2024-09-16",1,23.3388,22.5427,71.7956,9.27125,195.238,94.3556,403.314,47.1781,0.0208333,41.1948,0.0208333,3377.86,0.0208333,0.964945,0.0416667,1.74258,2.03026,2.70753,3.43496,10.3637,6.57968,0.287772,13.2022,4.48126,0.792744,3.97531,539.336,0.199834,0.136546,0,16.8686,8.15232,7.62502,4.07619,3.55923,81068.7,-1.00045,1.80671,2.10498,2.80716,3.56136,0.895425,0.568484,0.298362,1.14067,215.1,38.0517,190.815,12944.1,0.207188,0.141571,1.14524,0.466148,0.936595,0,1,97.9,97.9,95.8
"2024-09-17",1,23.4078,22.4333,73.739,8.30443,150.129,68.2725,326.701,24.1335,0.0416667,37.7884,0.125,3095.69,0.125,1.41052,0.125,1.18317,1.72946,2.59369,3.20664,9.55667,6.74195,0.281134,15.1982,4.86246,0.790561,3.85332,552.961,0.119629,0.0798479,0,12.9711,5.89875,6.17659,2.08513,3.26492,74296.6,-1.46243,1.22671,1.7931,2.68914,3.32464,0.825696,0.582505,0.29148,1.31312,233.398,37.9469,184.959,13271.1,0.124031,0.0827863,0.638649,0.610259,0.906981,0,1,95.8,87.5,87.5
"2024-09-18",1,24.4957,22.6848,69.0824,10.9628,176.174,84.9637,368.004,42.8389,0.0208333,38.9592,0.0208333,3198.07,0.0208333,1.36807,0.0416667,1.378,1.42916,2.74607,3.13281,9.76027,6.44571,0.327361,13.5803,5.03371,0.656401,3.65827,529.256,0.116809,0.0792748,0,15.2214,7.34087,6.95745,3.70128,3.36608,76753.7,-1.41842,1.42871,1.48175,2.84712,3.24809,0.843287,0.556909,0.339408,1.17334,241.618,31.5073,175.597,12702.1,0.121108,0.0821921,1.09958,0.476285,0.962741,0,1,97.9,97.9,95.8
